cost_fn;methods;tensor_network;num_qubits;num_run;upper_bound_cost;operations;operations_with_bruteforce;max_tensor_size;avg_tensor_sparsity;time
flops;['greedy'];BB MSP;18;0;25085389771178;1179995179408.0;1179995185186.0;137438953472;0.02708;19.279633045196533
flops;['greedy'];BB MSP;30;0;2306024871103662942;1.104561864066628e+16;1.104561864067591e+16;1125899906842624;0.0428;49.46366047859192
custom_flops;['greedy'];Hamming Tanner;7;0;1635292;816.0;1036.0;256;0.1084;23.534499406814575
custom_flops;['greedy'];Hamming Tanner;15;0;72343556255533680;1776704.0;1779376.0;1048576;0.04647;85.30578088760376
flops;['greedy'];Hamming Tanner;7;0;1389532;900.0;1120.0;256;0.1084;0.5675292015075684
flops;['greedy'];Hamming Tanner;15;0;295619156592;5974352.0;5977024.0;1048576;0.04925;2.3519039154052734
custom_flops;['greedy'];BB MSP;18;0;151134895941828764383826;194114872.0;194120650.0;134217728;0.05066;309.1175820827484
custom_flops;['greedy'];BB MSP;30;0;337499316849749192000592048538726622;158985289604340.0;158985289613970.0;35184372088832;0.1125;321.7664375305176
flops;['greedy'];BB MSP;18;0;4280999177938;14238617385416.0;14238617391194.0;2199023255552;0.0357;37.0099081993103
flops;['greedy'];BB MSP;30;0;914054091670937758;4105586509675848.0;4105586509685478.0;281474976710656;0.06745;62.55729603767395
custom_flops;['kahypar'];Rotated Surface MSP;9;0;392177;1412.0;2293.0;128;0.14981;288.57315707206726
custom_flops;['kahypar'];Rotated Surface MSP;25;0;4552696829531001;475458690.0;475470331.0;134217728;0.08822;2393.9737300872803
flops;['kahypar'];Rotated Surface MSP;9;0;1625905;1654.0;2535.0;128;0.12699;310.19920229911804
flops;['kahypar'];Rotated Surface MSP;25;0;1171858647625657;280075842.0;280087483.0;67108864;0.08846;5654.245000839233
custom_flops;['kahypar'];Concatenated Repetition;9;0;108;10.0;62.0;4;0.58333;1.9530367851257324
custom_flops;['kahypar'];Concatenated Repetition;27;0;588;128.0;324.0;16;0.58333;14.142345190048218
custom_flops;['kahypar'];Concatenated Repetition;81;0;3132;488.0;1116.0;16;0.54046;79.37020468711853
flops;['kahypar'];Concatenated Repetition;9;0;108;10.0;62.0;4;0.58333;0.9625177383422852
flops;['kahypar'];Concatenated Repetition;27;0;588;130.0;326.0;16;0.58333;13.212657928466797
flops;['kahypar'];Concatenated Repetition;81;0;3132;500.0;1128.0;16;0.55008;95.68733644485474
custom_flops;['greedy'];Holographic;25;0;18736;2560.0;2736.0;256;0.925;10.20972728729248
custom_flops;['greedy'];Holographic;95;0;11507792;2578752.0;2579728.0;262144;0.8375;112.3064935207367
flops;['greedy'];Holographic;25;0;13040;2512.0;2688.0;256;0.925;0.4566829204559326
flops;['greedy'];Holographic;95;0;1489872;2854656.0;2855632.0;262144;0.70156;3.4912161827087402
custom_flops;['kahypar'];Hamming MSP;7;0;2329487;1400.0;2055.0;128;0.14036;301.4419631958008
custom_flops;['kahypar'];Hamming MSP;15;0;37946041266767;228422.0;237301.0;32768;0.11336;538.8179879188538
flops;['kahypar'];Hamming MSP;7;0;530607;1470.0;2125.0;128;0.1293;311.2058756351471
flops;['kahypar'];Hamming MSP;15;0;642329828999951;13343064.0;13351943.0;8388608;0.10013;608.8346521854401
custom_flops;['kahypar'];Rotated Surface;9;0;5184;76.0;140.0;16;0.16992;22.82765769958496
custom_flops;['kahypar'];Rotated Surface;25;0;194752;612.0;868.0;32;0.07617;148.2041518688202
custom_flops;['kahypar'];Rotated Surface;49;0;22774848;4512.0;5088.0;128;0.03739;307.0386338233948
flops;['kahypar'];Rotated Surface;9;0;5184;76.0;140.0;16;0.16992;20.337600708007812
flops;['kahypar'];Rotated Surface;25;0;406784;1408.0;1664.0;128;0.07617;194.38500571250916
flops;['kahypar'];Rotated Surface;49;0;5741120;4592.0;5168.0;128;0.03813;319.84265518188477
custom_flops;['greedy'];BB MSP;18;0;2012909411314450;1803601660.0;1803607438.0;268435456;0.04009;309.2602684497833
custom_flops;['greedy'];BB MSP;30;0;87112306700948919052112423355653125520606;599096924608828.0;599096924618458.0;281474976710656;0.11154;316.0238001346588
flops;['greedy'];BB MSP;18;0;13714224645066;4168476314097.0;4168476319875.0;1099511627776;0.02434;24.02502703666687
flops;['greedy'];BB MSP;30;0;19798734899530564894;269447188049340.0;269447188058970.0;70368744177664;0.07531;86.54277062416077
custom_flops;['kahypar'];BB MSP;18;0;2417872682369305569954018;2158986552.0;2158992330.0;2147483648;0.0851;28571.645042657852
custom_flops;['kahypar'];BB MSP;30;0;5100312961858086822171044705102;10150643281604.0;10150643291234.0;2199023255552;0.08786;26387.172055244446
flops;['kahypar'];BB MSP;18;0;609914616789239998002;17205811070.0;17205816848.0;17179869184;0.06956;17712.63174700737
flops;['kahypar'];BB MSP;30;0;4012973664557681594577367148094;9.3832233117815e+26;9.3832233117815e+26;309485009821345068724781056;0.07603;5054.89631652832
custom_flops;['kahypar'];Rotated Surface MSP;9;0;17340305;1360.0;2241.0;128;0.14506;294.0214993953705
custom_flops;['kahypar'];Rotated Surface MSP;25;0;151116954610087301430329;26682838233404.0;26682838245045.0;8796093022208;0.08872;2113.2024309635162
flops;['kahypar'];Rotated Surface MSP;9;0;508657;1684.0;2565.0;128;0.13796;418.0444061756134
flops;['kahypar'];Rotated Surface MSP;25;0;4648177162744987737;619225960892.0;619225972533.0;549755813888;0.08858;2900.5953323841095
custom_flops;['greedy'];Hamming MSP;7;0;1157231;1242.0;1897.0;64;0.15117;18.703628540039062
custom_flops;['greedy'];Hamming MSP;15;0;194867435151;267930.0;276809.0;32768;0.04383;55.523658990859985
flops;['greedy'];Hamming MSP;7;0;316175;1814.0;2469.0;128;0.15111;0.38260722160339355
flops;['greedy'];Hamming MSP;15;0;99734567847;1472148925.0;1472157804.0;268435456;0.03292;2.5663235187530518
custom_flops;['greedy'];Hamming Tanner;7;0;1635292;816.0;1036.0;256;0.1084;10.009816646575928
custom_flops;['greedy'];Hamming Tanner;15;0;72343546588908144;1767488.0;1770160.0;1048576;0.04644;34.57536196708679
flops;['greedy'];Hamming Tanner;7;0;1389532;960.0;1180.0;256;0.12793;0.2717013359069824
flops;['greedy'];Hamming Tanner;15;0;295619156592;5974352.0;5977024.0;1048576;0.04925;1.0572419166564941
custom_flops;['greedy'];Rotated Surface;9;0;6720;68.0;132.0;8;0.17188;5.1934521198272705
custom_flops;['greedy'];Rotated Surface;25;0;129280;1100.0;1356.0;64;0.08008;19.286474227905273
custom_flops;['greedy'];Rotated Surface;49;0;15721536;5968.0;6544.0;256;0.05125;53.275813579559326
flops;['greedy'];Rotated Surface;9;0;6656;116.0;180.0;16;0.25781;0.15784072875976562
flops;['greedy'];Rotated Surface;25;0;158464;2024.0;2280.0;128;0.12695;0.4749884605407715
flops;['greedy'];Rotated Surface;49;0;6790720;13464.0;14040.0;256;0.0577;1.0774459838867188
custom_flops;['kahypar'];Hamming Tanner;7;0;1635292;816.0;1036.0;256;0.1084;52.705605268478394
custom_flops;['kahypar'];Hamming Tanner;15;0;5066635551001200;2464000.0;2466672.0;1048576;0.04644;322.89073872566223
flops;['kahypar'];Hamming Tanner;7;0;1389340;888.0;1108.0;256;0.12402;44.14992713928223
flops;['kahypar'];Hamming Tanner;15;0;1153484534153890416;3456256.0;3458928.0;1048576;0.04646;300.3622829914093
custom_flops;['greedy'];Rotated Surface;9;0;6720;68.0;132.0;8;0.17188;5.230802297592163
custom_flops;['greedy'];Rotated Surface;25;0;219904;736.0;992.0;32;0.08529;19.483876705169678
custom_flops;['greedy'];Rotated Surface;49;0;7704128;7168.0;7744.0;256;0.03682;55.495370626449585
flops;['greedy'];Rotated Surface;9;0;6720;184.0;248.0;32;0.24219;0.14514613151550293
flops;['greedy'];Rotated Surface;25;0;182528;2304.0;2560.0;128;0.10547;0.4670109748840332
flops;['greedy'];Rotated Surface;49;0;1282624;7736.0;8312.0;128;0.05705;1.131251335144043
custom_flops;['kahypar'];Hamming MSP;7;0;2310255;1366.0;2021.0;128;0.14154;303.66929864883423
custom_flops;['kahypar'];Hamming MSP;15;0;302233917323741126799663;326412955564792.0;326412955573671.0;140737488355328;0.10796;3807.8586888313293
flops;['kahypar'];Hamming MSP;7;0;2329679;1426.0;2081.0;128;0.13776;327.30426812171936
flops;['kahypar'];Hamming MSP;15;0;22555531864156015;71577564.0;71586443.0;33554432;0.08826;7242.057346105576
custom_flops;['greedy'];Concatenated Repetition;9;0;108;10.0;62.0;4;0.58333;2.401329755783081
custom_flops;['greedy'];Concatenated Repetition;27;0;588;116.0;312.0;16;0.57292;6.983529090881348
custom_flops;['greedy'];Concatenated Repetition;81;0;2028;476.0;1104.0;16;0.58013;46.22771596908569
flops;['greedy'];Concatenated Repetition;9;0;108;10.0;62.0;4;0.58333;0.13382649421691895
flops;['greedy'];Concatenated Repetition;27;0;588;130.0;326.0;16;0.58333;0.36939096450805664
flops;['greedy'];Concatenated Repetition;81;0;2028;476.0;1104.0;16;0.58013;1.1565062999725342
custom_flops;['kahypar'];Hamming MSP;7;0;2272047;1182.0;1837.0;128;0.125;304.2848722934723
custom_flops;['kahypar'];Hamming MSP;15;0;10136501127713623;2920391.0;2929270.0;2097152;0.11087;689.6937310695648
flops;['kahypar'];Hamming MSP;7;0;1249263;3144.0;3799.0;512;0.12321;324.7100896835327
flops;['kahypar'];Hamming MSP;15;0;2305424833705423;28609328.0;28618207.0;8388608;0.11304;1209.8386869430542
custom_flops;['greedy'];Concatenated Repetition;9;0;108;10.0;62.0;4;0.58333;2.3216450214385986
custom_flops;['greedy'];Concatenated Repetition;27;0;588;116.0;312.0;16;0.57292;6.950353622436523
custom_flops;['greedy'];Concatenated Repetition;81;0;2028;476.0;1104.0;16;0.58013;47.87038445472717
flops;['greedy'];Concatenated Repetition;9;0;108;10.0;62.0;4;0.58333;0.1297321319580078
flops;['greedy'];Concatenated Repetition;27;0;588;116.0;312.0;16;0.57292;0.37480664253234863
flops;['greedy'];Concatenated Repetition;81;0;2028;488.0;1116.0;16;0.58333;1.0576879978179932
custom_flops;['greedy'];Rotated Surface;9;0;6720;68.0;132.0;8;0.17188;9.146406412124634
custom_flops;['greedy'];Rotated Surface;25;0;129280;952.0;1208.0;32;0.07487;32.252368450164795
custom_flops;['greedy'];Rotated Surface;49;0;46335040;6856.0;7432.0;256;0.04333;67.4542715549469
flops;['greedy'];Rotated Surface;9;0;6656;148.0;212.0;16;0.25781;0.27808642387390137
flops;['greedy'];Rotated Surface;25;0;203520;920.0;1176.0;32;0.10547;0.9862616062164307
flops;['greedy'];Rotated Surface;49;0;1335936;18964.0;19540.0;512;0.04704;2.679377317428589
custom_flops;['greedy'];Rotated Surface Tanner;9;0;398192;440.0;680.0;64;0.12109;13.336349725723267
custom_flops;['greedy'];Rotated Surface Tanner;25;0;19143274277170080;4984436.0;4990676.0;1048576;0.0357;88.17533898353577
flops;['greedy'];Rotated Surface Tanner;9;0;607408;604.0;844.0;64;0.14111;0.32213878631591797
flops;['greedy'];Rotated Surface Tanner;25;0;5688401164704;28398884.0;28405124.0;2097152;0.02781;2.9197654724121094
custom_flops;['greedy'];Holographic;25;0;10544;2368.0;2544.0;256;0.82656;20.38842225074768
custom_flops;['greedy'];Holographic;95;0;1512144;2079360.0;2080336.0;65536;0.39141;197.9304826259613
flops;['greedy'];Holographic;25;0;36592;3280.0;3456.0;1024;1.0;0.4812052249908447
flops;['greedy'];Holographic;95;0;1559632;2804544.0;2805520.0;65536;0.8625;3.7211639881134033
custom_flops;['kahypar'];Rotated Surface;9;0;5184;76.0;140.0;16;0.16992;49.93274998664856
custom_flops;['kahypar'];Rotated Surface;25;0;219904;624.0;880.0;32;0.06641;301.2321445941925
custom_flops;['kahypar'];Rotated Surface;49;0;44935744;13568.0;14144.0;1024;0.04057;344.72623229026794
flops;['kahypar'];Rotated Surface;9;0;5184;76.0;140.0;16;0.16992;38.69990944862366
flops;['kahypar'];Rotated Surface;25;0;406784;1408.0;1664.0;128;0.07617;304.36815667152405
flops;['kahypar'];Rotated Surface;49;0;8341056;5200.0;5776.0;128;0.03719;302.5764091014862
custom_flops;['kahypar'];Rotated Surface Tanner;9;0;431536;492.0;732.0;64;0.11963;75.29032278060913
custom_flops;['kahypar'];Rotated Surface Tanner;25;0;38960748572835590421664;968795316.0;968801556.0;536870912;0.03488;442.1064398288727
flops;['kahypar'];Rotated Surface Tanner;9;0;406448;516.0;756.0;64;0.13525;97.0148184299469
flops;['kahypar'];Rotated Surface Tanner;25;0;1208926480172948460342752;2688157665560.0;2688157671800.0;1099511627776;0.03512;351.39763355255127
custom_flops;['kahypar'];Hamming Tanner;7;0;1635292;816.0;1036.0;256;0.1084;53.58654475212097
custom_flops;['kahypar'];Hamming Tanner;15;0;90090137721387696;1997700.0;2000372.0;1048576;0.05765;300.81141781806946
flops;['kahypar'];Hamming Tanner;7;0;1635292;1040.0;1260.0;256;0.1084;53.11055636405945
flops;['kahypar'];Hamming Tanner;15;0;1153484534153890416;3456256.0;3458928.0;1048576;0.04646;300.3586723804474
custom_flops;['greedy'];Hamming Tanner;7;0;1635292;816.0;1036.0;256;0.1084;10.451035022735596
custom_flops;['greedy'];Hamming Tanner;15;0;22799546264734320;1834240.0;1836912.0;1048576;0.04646;38.28333258628845
flops;['greedy'];Hamming Tanner;7;0;1389532;1024.0;1244.0;256;0.14876;0.2806887626647949
flops;['greedy'];Hamming Tanner;15;0;295619156592;5978704.0;5981376.0;1048576;0.04927;1.1563313007354736
custom_flops;['greedy'];Holographic;25;0;10608;2512.0;2688.0;256;0.82656;19.941961765289307
custom_flops;['greedy'];Holographic;95;0;1498576;2029440.0;2030416.0;65536;0.38281;166.45173001289368
flops;['greedy'];Holographic;25;0;18736;2560.0;2736.0;256;0.925;0.23711895942687988
flops;['greedy'];Holographic;95;0;1592912;2857920.0;2858896.0;262144;0.875;1.602604866027832
custom_flops;['greedy'];BB MSP;18;0;19342814483492480295232850;908620084.0;908625862.0;268435456;0.11455;308.88310980796814
custom_flops;['greedy'];BB MSP;30;0;1269198337029634854377860845662;918118629745172.0;918118629754802.0;281474976710656;0.09286;325.1746141910553
flops;['greedy'];BB MSP;18;0;15345216978450;11568244.0;11574022.0;2097152;0.02266;33.430264472961426
flops;['greedy'];BB MSP;30;0;240654618453055422;10643504496810.0;10643504506440.0;1099511627776;0.06957;84.6416118144989
custom_flops;['kahypar'];Concatenated Repetition;9;0;108;10.0;62.0;4;0.58333;4.460842609405518
custom_flops;['kahypar'];Concatenated Repetition;27;0;588;124.0;320.0;16;0.58333;39.528156757354736
custom_flops;['kahypar'];Concatenated Repetition;81;0;3132;488.0;1116.0;16;0.54046;188.75680661201477
flops;['kahypar'];Concatenated Repetition;9;0;108;10.0;62.0;4;0.58333;2.368889093399048
flops;['kahypar'];Concatenated Repetition;27;0;588;130.0;326.0;16;0.58333;36.3282790184021
flops;['kahypar'];Concatenated Repetition;81;0;3132;488.0;1116.0;16;0.54046;178.6305775642395
custom_flops;['kahypar'];BB Tanner;18;0;4722655557680395454720;152655872.0;152658176.0;16777216;0.02908;329.55490899086
custom_flops;['kahypar'];BB Tanner;30;0;324617588875736964306022411013888;439702844416.0;439702848256.0;68719476736;0.01743;576.2210314273834
flops;['kahypar'];BB Tanner;18;0;4722384648796758870272;41109626880.0;41109629184.0;4294967296;0.0288;348.595755815506
flops;['kahypar'];BB Tanner;30;0;4951765184234591916959207168;84291519154178.0;84291519158018.0;35184372088832;0.01724;2487.688899040222
custom_flops;['kahypar'];BB MSP;18;0;325966202602614034;21694104.0;21699882.0;16777216;0.08777;3208.8582849502563
custom_flops;['kahypar'];BB MSP;30;0;5444518196045853118620959586262488962766;1006211245945525.0;1006211245955155.0;562949953421312;0.07948;12242.965580701828
flops;['kahypar'];BB MSP;18;0;5789454931839149954;19923348.0;19929126.0;16777216;0.08745;2662.462973356247
flops;['kahypar'];BB MSP;30;0;2504941524236418953128582046;2479497294368.0;2479497303998.0;2199023255552;0.09085;16942.53710460663
custom_flops;['kahypar'];BB Tanner;18;0;9445381800784729999616;93470720.0;93473024.0;16777216;0.02903;1153.4135527610779
custom_flops;['kahypar'];BB Tanner;30;0;20155211265084598014333947648;483109279744.0;483109283584.0;68719476736;0.01745;529.4936738014221
flops;['kahypar'];BB Tanner;18;0;4573649811540224;21787744320.0;21787746624.0;4294967296;0.02962;1484.752075433731
flops;['kahypar'];BB Tanner;30;0;1267728349364279488976363458304;4.58895695622544e+16;4.588956956225824e+16;36028797018963968;0.01732;1467.1554098129272
custom_flops;['greedy'];BB MSP;18;0;1284502202986782209472466;913008852.0;913014630.0;268435456;0.11575;304.5064172744751
custom_flops;['greedy'];BB MSP;30;0;333610145002431462223974002636824286;14620794754420.0;14620794764050.0;4398046511104;0.11258;310.3107144832611
flops;['greedy'];BB MSP;18;0;6721314742986;5592728879617.0;5592728885395.0;549755813888;0.02589;25.102728366851807
flops;['greedy'];BB MSP;30;0;144295438014053662;28706997440424.0;28706997450054.0;8796093022208;0.07232;78.80848908424377
custom_flops;['greedy'];Rotated Surface MSP;9;0;424369;1200.0;2081.0;128;0.15657;93.67602610588074
custom_flops;['greedy'];Rotated Surface MSP;25;0;10238737397334329;7638554.0;7650195.0;2097152;0.11553;307.00282406806946
flops;['greedy'];Rotated Surface MSP;9;0;106865;1320.0;2201.0;128;0.16174;1.7908499240875244
flops;['greedy'];Rotated Surface MSP;25;0;18443582226321;21196468.0;21208109.0;4194304;0.10564;25.23062252998352
custom_flops;['greedy'];BB Tanner;18;0;151410895922298194495744;863094784.0;863097088.0;268435456;0.02905;221.34669947624207
custom_flops;['greedy'];BB Tanner;30;0;19515550388981504;4376830313856.0;4376830317696.0;274877906944;0.01723;302.17791056632996
flops;['greedy'];BB Tanner;18;0;22310887622912;5535205440.0;5535207744.0;1073741824;0.0295;2.4072978496551514
flops;['greedy'];BB Tanner;30;0;19515756547411712;5716917848128.0;5716917851968.0;549755813888;0.0175;6.330068111419678
custom_flops;['kahypar'];Rotated Surface MSP;9;0;392177;1412.0;2293.0;128;0.14981;304.77272844314575
custom_flops;['kahypar'];Rotated Surface MSP;25;0;396221625300985;71745874.0;71757515.0;33554432;0.08839;30728.062400102615
flops;['kahypar'];Rotated Surface MSP;9;0;343921;1340.0;2221.0;128;0.14643;347.8353021144867
flops;['kahypar'];Rotated Surface MSP;25;0;36116853737918649;161375300.0;161386941.0;67108864;0.08869;2809.673657655716
custom_flops;['greedy'];Hamming MSP;7;0;1401583;1234.0;1889.0;128;0.14587;34.39550018310547
custom_flops;['greedy'];Hamming MSP;15;0;72343540212444847;1785786.0;1794665.0;1048576;0.144;122.73575019836426
flops;['greedy'];Hamming MSP;7;0;313455;1734.0;2389.0;128;0.16146;0.8725621700286865
flops;['greedy'];Hamming MSP;15;0;163914334183;2746032329.0;2746041208.0;536870912;0.0332;5.845235109329224
custom_flops;['kahypar'];Hamming Tanner;7;0;1635292;816.0;1036.0;256;0.1084;115.94465661048889
custom_flops;['kahypar'];Hamming Tanner;15;0;289637824186436208;5045376.0;5048048.0;4194304;0.04646;304.9661355018616
flops;['kahypar'];Hamming Tanner;7;0;1635292;1040.0;1260.0;256;0.1084;93.87746977806091
flops;['kahypar'];Hamming Tanner;15;0;1668193472112;5144912.0;5147584.0;1048576;0.0515;312.56342792510986
custom_flops;['greedy'];Holographic;25;0;10480;2320.0;2496.0;256;0.82656;11.482059955596924
custom_flops;['greedy'];Holographic;95;0;1456208;2018688.0;2019664.0;65536;0.70391;91.56624794006348
flops;['greedy'];Holographic;25;0;13040;3088.0;3264.0;256;0.925;0.4672994613647461
flops;['greedy'];Holographic;95;0;1619536;5957760.0;5958736.0;262144;0.875;2.322300910949707
custom_flops;['greedy'];Rotated Surface Tanner;9;0;664752;460.0;700.0;64;0.13379;13.439053535461426
custom_flops;['greedy'];Rotated Surface Tanner;25;0;4618742149983824800;4631540.0;4637780.0;1048576;0.0357;94.37378597259521
flops;['greedy'];Rotated Surface Tanner;9;0;398000;572.0;812.0;64;0.15479;0.5957522392272949
flops;['greedy'];Rotated Surface Tanner;25;0;813786288352;17532236.0;17538476.0;1048576;0.03206;3.071800470352173
custom_flops;['greedy'];Rotated Surface MSP;9;0;1137673;1204.0;2085.0;128;0.16459;96.69831991195679
custom_flops;['greedy'];Rotated Surface MSP;25;0;142469328653433;3106488.0;3118129.0;524288;0.11308;302.81085777282715
flops;['greedy'];Rotated Surface MSP;9;0;105905;1296.0;2177.0;128;0.15963;1.069612979888916
flops;['greedy'];Rotated Surface MSP;25;0;2124307935353;48774486.0;48786127.0;8388608;0.0536;13.777016162872314
custom_flops;['kahypar'];Holographic;25;0;10544;2368.0;2544.0;256;0.82656;76.95960354804993
custom_flops;['kahypar'];Holographic;95;0;62693392;1702416.0;1703392.0;65536;0.62775;407.4516613483429
flops;['kahypar'];Holographic;25;0;13040;3088.0;3264.0;256;0.925;77.13076734542847
flops;['kahypar'];Holographic;95;0;5572432;5701248.0;5702224.0;65536;0.64038;301.12460231781006
custom_flops;['greedy'];BB MSP;18;0;3873354629842;34833980.0;34839758.0;4194304;0.0365;308.5373628139496
custom_flops;['greedy'];BB MSP;30;0;340282448129829223823658128972053168862;1147979639070940.0;1147979639080570.0;35184372088832;0.11299;308.44622468948364
flops;['greedy'];BB MSP;18;0;17695421563602;22364069555372.0;22364069561150.0;4398046511104;0.03307;30.482685804367065
flops;['greedy'];BB MSP;30;0;1327325015697216982;206493332140637.0;206493332150267.0;17592186044416;0.03322;77.64146995544434
custom_flops;['kahypar'];BB Tanner;18;0;19361721099411715372091648;857293890.0;857296194.0;268435456;0.02906;307.2046911716461
custom_flops;['kahypar'];BB Tanner;30;0;324599019771605913524957659533056;217883603968.0;217883607808.0;68719476736;0.01743;570.490198135376
flops;['kahypar'];BB Tanner;18;0;4722655557680395454720;152655872.0;152658176.0;16777216;0.02908;307.04345297813416
flops;['kahypar'];BB Tanner;30;0;396218189137628870393914724096;903617948736.0;903617952576.0;137438953472;0.01767;479.3682038784027
custom_flops;['kahypar'];Rotated Surface Tanner;9;0;431536;492.0;732.0;64;0.11963;302.5975513458252
custom_flops;['kahypar'];Rotated Surface Tanner;25;0;1585619548571360160;9141556.0;9147796.0;2097152;0.03538;475.95686960220337
flops;['kahypar'];Rotated Surface Tanner;9;0;404528;516.0;756.0;64;0.12207;260.5769855976105
flops;['kahypar'];Rotated Surface Tanner;25;0;28841373183463221344;744419072.0;744425312.0;536870912;0.02821;522.8790111541748
custom_flops;['greedy'];BB MSP;18;0;17196579253970;14920384.0;14926162.0;2097152;0.0336;310.00720858573914
custom_flops;['greedy'];BB MSP;30;0;20850396300745946256320562388751582;9904666254524.0;9904666264154.0;4398046511104;0.11314;325.57469630241394
flops;['greedy'];BB MSP;18;0;5236576764626;18613186161316.0;18613186167094.0;2199023255552;0.03396;31.53232979774475
flops;['greedy'];BB MSP;30;0;226809960280020542;343748794416874.0;343748794426504.0;35184372088832;0.06325;81.43536424636841
custom_flops;['kahypar'];Hamming Tanner;7;0;1635292;816.0;1036.0;256;0.1084;131.89408111572266
custom_flops;['kahypar'];Hamming Tanner;15;0;1171006621908290160;2955520.0;2958192.0;1048576;0.04644;391.81344842910767
flops;['kahypar'];Hamming Tanner;7;0;1389340;888.0;1108.0;256;0.12402;110.2676568031311
flops;['kahypar'];Hamming Tanner;15;0;72344576591481456;2574592.0;2577264.0;1048576;0.04643;300.48134183883667
custom_flops;['greedy'];Rotated Surface MSP;9;0;340337;1184.0;2065.0;128;0.16776;92.61289286613464
custom_flops;['greedy'];Rotated Surface MSP;25;0;282226019363321;10939820.0;10951461.0;2097152;0.07896;302.7339451313019
flops;['greedy'];Rotated Surface MSP;9;0;1136777;1256.0;2137.0;128;0.16702;2.2562687397003174
flops;['greedy'];Rotated Surface MSP;25;0;2829645878649;5949568.0;5961209.0;1048576;0.10455;28.71612000465393
custom_flops;['greedy'];Rotated Surface Tanner;9;0;585392;420.0;660.0;64;0.13867;11.3108229637146
custom_flops;['greedy'];Rotated Surface Tanner;25;0;309628676675947424;4908852.0;4915092.0;1048576;0.03554;80.6383147239685
flops;['greedy'];Rotated Surface Tanner;9;0;398000;540.0;780.0;64;0.15283;0.3035614490509033
flops;['greedy'];Rotated Surface Tanner;25;0;1354597748960;34960752.0;34966992.0;8388608;0.03734;2.552947521209717
custom_flops;['kahypar'];BB Tanner;18;0;19342831580088292865739008;798882176.0;798884480.0;268435456;0.02942;342.0538444519043
custom_flops;['kahypar'];BB Tanner;30;0;340282367000166627177156469868475715328;477992446039104.0;477992446042944.0;281474976710656;0.01729;1016.0580716133118
flops;['kahypar'];BB Tanner;18;0;307046055674846958586112;2494348288.0;2494350592.0;1073741824;0.029;517.3765683174133
flops;['kahypar'];BB Tanner;30;0;5229059032895652444109983190784;645610402816.0;645610406656.0;68719476736;0.01743;906.111673116684
custom_flops;['kahypar'];BB Tanner;18;0;4835998428140619936827648;1805891712.0;1805894016.0;1073741824;0.02939;350.12145590782166
custom_flops;['kahypar'];BB Tanner;30;0;9908431576795166830427639552;550698692674.0;550698696514.0;68719476736;0.01741;513.1507985591888
flops;['kahypar'];BB Tanner;18;0;75577824242558816487680;472434688.0;472436992.0;268435456;0.02908;309.4737169742584
flops;['kahypar'];BB Tanner;30;0;74674529970230660864;285463358871616.0;285463358875456.0;35184372088832;0.02606;703.2315423488617
custom_flops;['greedy'];Holographic;25;0;10544;2368.0;2544.0;256;0.82656;12.703553438186646
custom_flops;['greedy'];Holographic;95;0;70323280;1839744.0;1840720.0;65536;0.84609;153.94396305084229
flops;['greedy'];Holographic;25;0;13104;3136.0;3312.0;256;0.925;0.2677619457244873
flops;['greedy'];Holographic;95;0;1522768;2855616.0;2856592.0;65536;0.8625;3.383345603942871
custom_flops;['greedy'];Hamming Tanner;7;0;1635292;816.0;1036.0;256;0.1084;9.162645816802979
custom_flops;['greedy'];Hamming Tanner;15;0;72343546588908144;1767488.0;1770160.0;1048576;0.04644;31.64875030517578
flops;['greedy'];Hamming Tanner;7;0;1389532;1028.0;1248.0;256;0.1084;0.25850772857666016
flops;['greedy'];Hamming Tanner;15;0;295619156592;6023504.0;6026176.0;1048576;0.04925;1.0413999557495117
custom_flops;['greedy'];Concatenated Repetition;9;0;108;10.0;62.0;4;0.58333;3.9649689197540283
custom_flops;['greedy'];Concatenated Repetition;27;0;588;116.0;312.0;16;0.57292;12.367827415466309
custom_flops;['greedy'];Concatenated Repetition;81;0;2028;476.0;1104.0;16;0.58013;41.33084177970886
flops;['greedy'];Concatenated Repetition;9;0;108;10.0;62.0;4;0.58333;0.11401891708374023
flops;['greedy'];Concatenated Repetition;27;0;588;128.0;324.0;16;0.58333;0.3351278305053711
flops;['greedy'];Concatenated Repetition;81;0;2028;484.0;1112.0;16;0.58333;1.0286970138549805
custom_flops;['kahypar'];Rotated Surface;9;0;5184;76.0;140.0;16;0.16992;23.37396478652954
custom_flops;['kahypar'];Rotated Surface;25;0;194752;612.0;868.0;32;0.07617;136.62616753578186
custom_flops;['kahypar'];Rotated Surface;49;0;22774848;4512.0;5088.0;128;0.03739;300.75471234321594
flops;['kahypar'];Rotated Surface;9;0;5184;76.0;140.0;16;0.16992;26.612418174743652
flops;['kahypar'];Rotated Surface;25;0;197376;1120.0;1376.0;64;0.10482;310.1679825782776
flops;['kahypar'];Rotated Surface;49;0;5741120;4592.0;5168.0;128;0.03813;314.495609998703
custom_flops;['greedy'];Concatenated Repetition;9;0;108;10.0;62.0;4;0.58333;4.610123634338379
custom_flops;['greedy'];Concatenated Repetition;27;0;588;116.0;312.0;16;0.57292;15.817804336547852
custom_flops;['greedy'];Concatenated Repetition;81;0;2028;476.0;1104.0;16;0.58013;37.829960346221924
