cost_fn;representation;num_run_x;distance;num_qubits;contraction_time;contraction cost;contraction width;operations;avg intermediate tensor;max tensor size;wep;score_cotengra;brute_force;num_run_y;brute_force_operations;operations_w_bruteforce
custom;Concatenated;323;7;49;0.2149319648742675;254;6.0;190;14.6;64;{0:1, 2:147, 4:9506, 6:355054, 8:8459409, 10:134180571, 12:1440185656, 14:10502578632, 16:52294057634, 18:181099343334, 20:451182528300, 22:901006815604, 24:1971095304906, 26:5408511578190, 28:13085977561720, 30:22133369274632, 32:25344273817149, 34:25543852159847, 36:37791663238658, 38:53860900429518, 40:43772703179205, 42:17435659092215, 44:13124365922304, 46:17037682278400, 48:3367254360064};7.569855608330948;281474976710656;0.0;1856.0;2046.0
custom;Rotated Surface;323;7;49;3.093489646911621;18912;8.0;18636;112.8796992481203;1024;{0:1, 2:12, 4:146, 6:1438, 8:13110, 10:111468, 12:901846, 14:7084452, 16:54340601, 18:404319480, 20:2869566420, 22:18990627284, 24:114175781660, 26:592680271224, 28:2539126411884, 30:8670858392640, 32:22908295560555, 34:45433218275516, 36:65454548064506, 38:66042347051358, 40:44733453993950, 42:19315057841244, 44:4952144318046, 46:662842379852, 48:33901401963};14.185804615108458;281474976710656;0.0;1856.0;20492.0
custom;Rectangular Surface;323;7;21;0.1487882137298584;836;4.0;580;12.169811320754716;32;{0:1, 2:8, 4:68, 6:684, 8:4418, 10:22316, 12:85352, 14:231940, 16:386581, 18:274332, 20:42876};9.179909090014934;1048576;;;580.0
custom;Concatenated;324;7;49;0.2145471572875976;254;6.0;190;14.6;64;{0:1, 2:147, 4:9506, 6:355054, 8:8459409, 10:134180571, 12:1440185656, 14:10502578632, 16:52294057634, 18:181099343334, 20:451182528300, 22:901006815604, 24:1971095304906, 26:5408511578190, 28:13085977561720, 30:22133369274632, 32:25344273817149, 34:25543852159847, 36:37791663238658, 38:53860900429518, 40:43772703179205, 42:17435659092215, 44:13124365922304, 46:17037682278400, 48:3367254360064};7.569855608330948;281474976710656;0.0;1856.0;2046.0
custom;Rotated Surface;324;7;49;3.7851059436798096;29748;8.0;23334;144.8045112781955;1024;{0:1, 2:12, 4:146, 6:1438, 8:13110, 10:111468, 12:901846, 14:7084452, 16:54340601, 18:404319480, 20:2869566420, 22:18990627284, 24:114175781660, 26:592680271224, 28:2539126411884, 30:8670858392640, 32:22908295560555, 34:45433218275516, 36:65454548064506, 38:66042347051358, 40:44733453993950, 42:19315057841244, 44:4952144318046, 46:662842379852, 48:33901401963};14.510146020155364;281474976710656;0.0;1856.0;25190.0
custom;Rectangular Surface;324;7;21;0.1504356861114502;808;4.0;580;11.867924528301886;32;{0:1, 2:8, 4:68, 6:684, 8:4418, 10:22316, 12:85352, 14:231940, 16:386581, 18:274332, 20:42876};9.179909090014934;1048576;;;580.0
custom;Concatenated;325;7;49;0.215282917022705;254;6.0;190;14.6;64;{0:1, 2:147, 4:9506, 6:355054, 8:8459409, 10:134180571, 12:1440185656, 14:10502578632, 16:52294057634, 18:181099343334, 20:451182528300, 22:901006815604, 24:1971095304906, 26:5408511578190, 28:13085977561720, 30:22133369274632, 32:25344273817149, 34:25543852159847, 36:37791663238658, 38:53860900429518, 40:43772703179205, 42:17435659092215, 44:13124365922304, 46:17037682278400, 48:3367254360064};7.569855608330948;281474976710656;0.0;1856.0;2046.0
custom;Rotated Surface;325;7;49;3.410220146179199;24756;8.0;21142;133.22556390977442;1024;{0:1, 2:12, 4:146, 6:1438, 8:13110, 10:111468, 12:901846, 14:7084452, 16:54340601, 18:404319480, 20:2869566420, 22:18990627284, 24:114175781660, 26:592680271224, 28:2539126411884, 30:8670858392640, 32:22908295560555, 34:45433218275516, 36:65454548064506, 38:66042347051358, 40:44733453993950, 42:19315057841244, 44:4952144318046, 46:662842379852, 48:33901401963};14.367824239411048;281474976710656;0.0;1856.0;22998.0
custom;Rectangular Surface;325;7;21;0.1485342979431152;836;4.0;580;12.169811320754716;32;{0:1, 2:8, 4:68, 6:684, 8:4418, 10:22316, 12:85352, 14:231940, 16:386581, 18:274332, 20:42876};9.179909090014934;1048576;;;580.0
custom;Concatenated;326;7;49;0.2139813899993896;254;6.0;190;14.6;64;{0:1, 2:147, 4:9506, 6:355054, 8:8459409, 10:134180571, 12:1440185656, 14:10502578632, 16:52294057634, 18:181099343334, 20:451182528300, 22:901006815604, 24:1971095304906, 26:5408511578190, 28:13085977561720, 30:22133369274632, 32:25344273817149, 34:25543852159847, 36:37791663238658, 38:53860900429518, 40:43772703179205, 42:17435659092215, 44:13124365922304, 46:17037682278400, 48:3367254360064};7.569855608330948;281474976710656;0.0;1856.0;2046.0
custom;Rotated Surface;326;7;49;5.1718456745147705;32500;9.0;32724;202.68421052631575;2048;{0:1, 2:12, 4:146, 6:1438, 8:13110, 10:111468, 12:901846, 14:7084452, 16:54340601, 18:404319480, 20:2869566420, 22:18990627284, 24:114175781660, 26:592680271224, 28:2539126411884, 30:8670858392640, 32:22908295560555, 34:45433218275516, 36:65454548064506, 38:66042347051358, 40:44733453993950, 42:19315057841244, 44:4952144318046, 46:662842379852, 48:33901401963};14.99806148563642;281474976710656;0.0;1856.0;34580.0
custom;Rectangular Surface;326;7;21;0.1520147323608398;836;4.0;598;12.433962264150944;32;{0:1, 2:8, 4:68, 6:684, 8:4418, 10:22316, 12:85352, 14:231940, 16:386581, 18:274332, 20:42876};9.224001674198105;1048576;;;598.0
custom;Concatenated;327;7;49;0.2141990661621093;254;6.0;190;14.6;64;{0:1, 2:147, 4:9506, 6:355054, 8:8459409, 10:134180571, 12:1440185656, 14:10502578632, 16:52294057634, 18:181099343334, 20:451182528300, 22:901006815604, 24:1971095304906, 26:5408511578190, 28:13085977561720, 30:22133369274632, 32:25344273817149, 34:25543852159847, 36:37791663238658, 38:53860900429518, 40:43772703179205, 42:17435659092215, 44:13124365922304, 46:17037682278400, 48:3367254360064};7.569855608330948;281474976710656;0.0;1856.0;2046.0
custom;Rotated Surface;327;7;49;2.2677080631256104;18896;8.0;13756;88.2781954887218;512;{0:1, 2:12, 4:146, 6:1438, 8:13110, 10:111468, 12:901846, 14:7084452, 16:54340601, 18:404319480, 20:2869566420, 22:18990627284, 24:114175781660, 26:592680271224, 28:2539126411884, 30:8670858392640, 32:22908295560555, 34:45433218275516, 36:65454548064506, 38:66042347051358, 40:44733453993950, 42:19315057841244, 44:4952144318046, 46:662842379852, 48:33901401963};13.74777340052679;281474976710656;0.0;1856.0;15612.0
custom;Rectangular Surface;327;7;21;0.1596333980560302;808;4.0;632;12.773584905660377;64;{0:1, 2:8, 4:68, 6:684, 8:4418, 10:22316, 12:85352, 14:231940, 16:386581, 18:274332, 20:42876};9.303780748177102;1048576;;;632.0
custom;Concatenated;328;7;49;0.2129912376403808;254;6.0;190;14.6;64;{0:1, 2:147, 4:9506, 6:355054, 8:8459409, 10:134180571, 12:1440185656, 14:10502578632, 16:52294057634, 18:181099343334, 20:451182528300, 22:901006815604, 24:1971095304906, 26:5408511578190, 28:13085977561720, 30:22133369274632, 32:25344273817149, 34:25543852159847, 36:37791663238658, 38:53860900429518, 40:43772703179205, 42:17435659092215, 44:13124365922304, 46:17037682278400, 48:3367254360064};7.569855608330948;281474976710656;0.0;1856.0;2046.0
custom;Rotated Surface;328;7;49;3.247044086456299;17648;8.0;21036;133.57142857142858;2048;{0:1, 2:12, 4:146, 6:1438, 8:13110, 10:111468, 12:901846, 14:7084452, 16:54340601, 18:404319480, 20:2869566420, 22:18990627284, 24:114175781660, 26:592680271224, 28:2539126411884, 30:8670858392640, 32:22908295560555, 34:45433218275516, 36:65454548064506, 38:66042347051358, 40:44733453993950, 42:19315057841244, 44:4952144318046, 46:662842379852, 48:33901401963};14.360572781480696;281474976710656;0.0;1856.0;22892.0
custom;Rectangular Surface;328;7;21;0.1482839584350586;836;4.0;580;12.169811320754716;32;{0:1, 2:8, 4:68, 6:684, 8:4418, 10:22316, 12:85352, 14:231940, 16:386581, 18:274332, 20:42876};9.179909090014934;1048576;;;580.0
custom;Concatenated;329;7;49;0.2125411033630371;254;6.0;190;14.6;64;{0:1, 2:147, 4:9506, 6:355054, 8:8459409, 10:134180571, 12:1440185656, 14:10502578632, 16:52294057634, 18:181099343334, 20:451182528300, 22:901006815604, 24:1971095304906, 26:5408511578190, 28:13085977561720, 30:22133369274632, 32:25344273817149, 34:25543852159847, 36:37791663238658, 38:53860900429518, 40:43772703179205, 42:17435659092215, 44:13124365922304, 46:17037682278400, 48:3367254360064};7.569855608330948;281474976710656;0.0;1856.0;2046.0
custom;Rotated Surface;329;7;49;4.471573114395142;33140;9.0;28044;173.42105263157896;1024;{0:1, 2:12, 4:146, 6:1438, 8:13110, 10:111468, 12:901846, 14:7084452, 16:54340601, 18:404319480, 20:2869566420, 22:18990627284, 24:114175781660, 26:592680271224, 28:2539126411884, 30:8670858392640, 32:22908295560555, 34:45433218275516, 36:65454548064506, 38:66042347051358, 40:44733453993950, 42:19315057841244, 44:4952144318046, 46:662842379852, 48:33901401963};14.77540451950398;281474976710656;0.0;1856.0;29900.0
custom;Rectangular Surface;329;7;21;0.1452538967132568;776;4.0;558;11.528301886792454;32;{0:1, 2:8, 4:68, 6:684, 8:4418, 10:22316, 12:85352, 14:231940, 16:386581, 18:274332, 20:42876};9.124121311829189;1048576;;;558.0
custom;Concatenated;330;7;49;0.2143902778625488;254;6.0;190;14.6;64;{0:1, 2:147, 4:9506, 6:355054, 8:8459409, 10:134180571, 12:1440185656, 14:10502578632, 16:52294057634, 18:181099343334, 20:451182528300, 22:901006815604, 24:1971095304906, 26:5408511578190, 28:13085977561720, 30:22133369274632, 32:25344273817149, 34:25543852159847, 36:37791663238658, 38:53860900429518, 40:43772703179205, 42:17435659092215, 44:13124365922304, 46:17037682278400, 48:3367254360064};7.569855608330948;281474976710656;0.0;1856.0;2046.0
custom;Rotated Surface;330;7;49;2.6487808227539062;18416;8.0;17228;110.1127819548872;2048;{0:1, 2:12, 4:146, 6:1438, 8:13110, 10:111468, 12:901846, 14:7084452, 16:54340601, 18:404319480, 20:2869566420, 22:18990627284, 24:114175781660, 26:592680271224, 28:2539126411884, 30:8670858392640, 32:22908295560555, 34:45433218275516, 36:65454548064506, 38:66042347051358, 40:44733453993950, 42:19315057841244, 44:4952144318046, 46:662842379852, 48:33901401963};14.072467608241858;281474976710656;0.0;1856.0;19084.0
custom;Rectangular Surface;330;7;21;0.1458039283752441;840;4.0;570;11.9811320754717;32;{0:1, 2:8, 4:68, 6:684, 8:4418, 10:22316, 12:85352, 14:231940, 16:386581, 18:274332, 20:42876};9.154818109052105;1048576;;;570.0
custom;Concatenated;331;7;49;0.2121872901916504;254;6.0;190;14.6;64;{0:1, 2:147, 4:9506, 6:355054, 8:8459409, 10:134180571, 12:1440185656, 14:10502578632, 16:52294057634, 18:181099343334, 20:451182528300, 22:901006815604, 24:1971095304906, 26:5408511578190, 28:13085977561720, 30:22133369274632, 32:25344273817149, 34:25543852159847, 36:37791663238658, 38:53860900429518, 40:43772703179205, 42:17435659092215, 44:13124365922304, 46:17037682278400, 48:3367254360064};7.569855608330948;281474976710656;0.0;1856.0;2046.0
custom;Rotated Surface;331;7;49;3.16707444190979;22840;8.0;19972;126.9248120300752;1024;{0:1, 2:12, 4:146, 6:1438, 8:13110, 10:111468, 12:901846, 14:7084452, 16:54340601, 18:404319480, 20:2869566420, 22:18990627284, 24:114175781660, 26:592680271224, 28:2539126411884, 30:8670858392640, 32:22908295560555, 34:45433218275516, 36:65454548064506, 38:66042347051358, 40:44733453993950, 42:19315057841244, 44:4952144318046, 46:662842379852, 48:33901401963};14.285691191330091;281474976710656;0.0;1856.0;21828.0
custom;Rectangular Surface;331;7;21;0.1471037864685058;840;4.0;570;11.9811320754717;32;{0:1, 2:8, 4:68, 6:684, 8:4418, 10:22316, 12:85352, 14:231940, 16:386581, 18:274332, 20:42876};9.154818109052105;1048576;;;570.0
custom;Concatenated;332;7;49;0.2146766185760498;254;6.0;190;14.6;64;{0:1, 2:147, 4:9506, 6:355054, 8:8459409, 10:134180571, 12:1440185656, 14:10502578632, 16:52294057634, 18:181099343334, 20:451182528300, 22:901006815604, 24:1971095304906, 26:5408511578190, 28:13085977561720, 30:22133369274632, 32:25344273817149, 34:25543852159847, 36:37791663238658, 38:53860900429518, 40:43772703179205, 42:17435659092215, 44:13124365922304, 46:17037682278400, 48:3367254360064};7.569855608330948;281474976710656;0.0;1856.0;2046.0
custom;Rotated Surface;332;7;49;2.73368763923645;17312;8.0;17844;112.36842105263158;2048;{0:1, 2:12, 4:146, 6:1438, 8:13110, 10:111468, 12:901846, 14:7084452, 16:54340601, 18:404319480, 20:2869566420, 22:18990627284, 24:114175781660, 26:592680271224, 28:2539126411884, 30:8670858392640, 32:22908295560555, 34:45433218275516, 36:65454548064506, 38:66042347051358, 40:44733453993950, 42:19315057841244, 44:4952144318046, 46:662842379852, 48:33901401963};14.123151432773575;281474976710656;0.0;1856.0;19700.0
custom;Rectangular Surface;332;7;21;0.1487612724304199;836;4.0;580;12.169811320754716;32;{0:1, 2:8, 4:68, 6:684, 8:4418, 10:22316, 12:85352, 14:231940, 16:386581, 18:274332, 20:42876};9.179909090014934;1048576;;;580.0
custom;Concatenated;333;7;49;0.2136251926422119;254;6.0;190;14.6;64;{0:1, 2:147, 4:9506, 6:355054, 8:8459409, 10:134180571, 12:1440185656, 14:10502578632, 16:52294057634, 18:181099343334, 20:451182528300, 22:901006815604, 24:1971095304906, 26:5408511578190, 28:13085977561720, 30:22133369274632, 32:25344273817149, 34:25543852159847, 36:37791663238658, 38:53860900429518, 40:43772703179205, 42:17435659092215, 44:13124365922304, 46:17037682278400, 48:3367254360064};7.569855608330948;281474976710656;0.0;1856.0;2046.0
custom;Rotated Surface;333;7;49;3.402557611465454;20456;8.0;21124;132.7593984962406;2048;{0:1, 2:12, 4:146, 6:1438, 8:13110, 10:111468, 12:901846, 14:7084452, 16:54340601, 18:404319480, 20:2869566420, 22:18990627284, 24:114175781660, 26:592680271224, 28:2539126411884, 30:8670858392640, 32:22908295560555, 34:45433218275516, 36:65454548064506, 38:66042347051358, 40:44733453993950, 42:19315057841244, 44:4952144318046, 46:662842379852, 48:33901401963};14.366595426071438;281474976710656;0.0;1856.0;22980.0
custom;Rectangular Surface;333;7;21;0.1735353469848632;808;4.0;772;14.88679245283019;64;{0:1, 2:8, 4:68, 6:684, 8:4418, 10:22316, 12:85352, 14:231940, 16:386581, 18:274332, 20:42876};9.59245703726808;1048576;;;772.0
custom;Concatenated;334;7;49;0.2146861553192138;254;6.0;190;14.6;64;{0:1, 2:147, 4:9506, 6:355054, 8:8459409, 10:134180571, 12:1440185656, 14:10502578632, 16:52294057634, 18:181099343334, 20:451182528300, 22:901006815604, 24:1971095304906, 26:5408511578190, 28:13085977561720, 30:22133369274632, 32:25344273817149, 34:25543852159847, 36:37791663238658, 38:53860900429518, 40:43772703179205, 42:17435659092215, 44:13124365922304, 46:17037682278400, 48:3367254360064};7.569855608330948;281474976710656;0.0;1856.0;2046.0
custom;Rotated Surface;334;7;49;2.9768505096435547;17568;8.0;18742;118.0375939849624;2048;{0:1, 2:12, 4:146, 6:1438, 8:13110, 10:111468, 12:901846, 14:7084452, 16:54340601, 18:404319480, 20:2869566420, 22:18990627284, 24:114175781660, 26:592680271224, 28:2539126411884, 30:8670858392640, 32:22908295560555, 34:45433218275516, 36:65454548064506, 38:66042347051358, 40:44733453993950, 42:19315057841244, 44:4952144318046, 46:662842379852, 48:33901401963};14.193987293919182;281474976710656;0.0;1856.0;20598.0
custom;Rectangular Surface;334;7;21;0.1616129875183105;816;4.0;694;13.867924528301886;64;{0:1, 2:8, 4:68, 6:684, 8:4418, 10:22316, 12:85352, 14:231940, 16:386581, 18:274332, 20:42876};9.43879185257826;1048576;;;694.0
custom;Concatenated;335;7;49;0.2118101119995117;254;6.0;190;14.6;64;{0:1, 2:147, 4:9506, 6:355054, 8:8459409, 10:134180571, 12:1440185656, 14:10502578632, 16:52294057634, 18:181099343334, 20:451182528300, 22:901006815604, 24:1971095304906, 26:5408511578190, 28:13085977561720, 30:22133369274632, 32:25344273817149, 34:25543852159847, 36:37791663238658, 38:53860900429518, 40:43772703179205, 42:17435659092215, 44:13124365922304, 46:17037682278400, 48:3367254360064};7.569855608330948;281474976710656;0.0;1856.0;2046.0
custom;Rotated Surface;335;7;49;2.7942495346069336;20560;8.0;17748;112.90977443609025;1024;{0:1, 2:12, 4:146, 6:1438, 8:13110, 10:111468, 12:901846, 14:7084452, 16:54340601, 18:404319480, 20:2869566420, 22:18990627284, 24:114175781660, 26:592680271224, 28:2539126411884, 30:8670858392640, 32:22908295560555, 34:45433218275516, 36:65454548064506, 38:66042347051358, 40:44733453993950, 42:19315057841244, 44:4952144318046, 46:662842379852, 48:33901401963};14.115368837820224;281474976710656;0.0;1856.0;19604.0
custom;Rectangular Surface;335;7;21;0.144906997680664;808;4.0;574;11.90566037735849;32;{0:1, 2:8, 4:68, 6:684, 8:4418, 10:22316, 12:85352, 14:231940, 16:386581, 18:274332, 20:42876};9.164906926675688;1048576;;;574.0
custom;Concatenated;336;7;49;0.2135088443756103;254;6.0;190;14.6;64;{0:1, 2:147, 4:9506, 6:355054, 8:8459409, 10:134180571, 12:1440185656, 14:10502578632, 16:52294057634, 18:181099343334, 20:451182528300, 22:901006815604, 24:1971095304906, 26:5408511578190, 28:13085977561720, 30:22133369274632, 32:25344273817149, 34:25543852159847, 36:37791663238658, 38:53860900429518, 40:43772703179205, 42:17435659092215, 44:13124365922304, 46:17037682278400, 48:3367254360064};7.569855608330948;281474976710656;0.0;1856.0;2046.0
custom;Rotated Surface;336;7;49;4.664426803588867;15424;8.0;34006;208.3233082706767;8192;{0:1, 2:12, 4:146, 6:1438, 8:13110, 10:111468, 12:901846, 14:7084452, 16:54340601, 18:404319480, 20:2869566420, 22:18990627284, 24:114175781660, 26:592680271224, 28:2539126411884, 30:8670858392640, 32:22908295560555, 34:45433218275516, 36:65454548064506, 38:66042347051358, 40:44733453993950, 42:19315057841244, 44:4952144318046, 46:662842379852, 48:33901401963};15.05350169669347;281474976710656;0.0;1856.0;35862.0
custom;Rectangular Surface;336;7;21;0.1621086597442627;816;4.0;690;13.867924528301886;64;{0:1, 2:8, 4:68, 6:684, 8:4418, 10:22316, 12:85352, 14:231940, 16:386581, 18:274332, 20:42876};9.430452551665532;1048576;;;690.0
custom;Concatenated;337;7;49;0.2152392864227295;254;6.0;190;14.6;64;{0:1, 2:147, 4:9506, 6:355054, 8:8459409, 10:134180571, 12:1440185656, 14:10502578632, 16:52294057634, 18:181099343334, 20:451182528300, 22:901006815604, 24:1971095304906, 26:5408511578190, 28:13085977561720, 30:22133369274632, 32:25344273817149, 34:25543852159847, 36:37791663238658, 38:53860900429518, 40:43772703179205, 42:17435659092215, 44:13124365922304, 46:17037682278400, 48:3367254360064};7.569855608330948;281474976710656;0.0;1856.0;2046.0
custom;Rotated Surface;337;7;49;4.331650972366333;15080;8.0;27768;174.47368421052633;2048;{0:1, 2:12, 4:146, 6:1438, 8:13110, 10:111468, 12:901846, 14:7084452, 16:54340601, 18:404319480, 20:2869566420, 22:18990627284, 24:114175781660, 26:592680271224, 28:2539126411884, 30:8670858392640, 32:22908295560555, 34:45433218275516, 36:65454548064506, 38:66042347051358, 40:44733453993950, 42:19315057841244, 44:4952144318046, 46:662842379852, 48:33901401963};14.761135649828644;281474976710656;0.0;1856.0;29624.0
custom;Rectangular Surface;337;7;21;0.1732954978942871;808;4.0;772;14.88679245283019;64;{0:1, 2:8, 4:68, 6:684, 8:4418, 10:22316, 12:85352, 14:231940, 16:386581, 18:274332, 20:42876};9.59245703726808;1048576;;;772.0
custom;Concatenated;338;7;49;0.2121284008026123;254;6.0;190;14.6;64;{0:1, 2:147, 4:9506, 6:355054, 8:8459409, 10:134180571, 12:1440185656, 14:10502578632, 16:52294057634, 18:181099343334, 20:451182528300, 22:901006815604, 24:1971095304906, 26:5408511578190, 28:13085977561720, 30:22133369274632, 32:25344273817149, 34:25543852159847, 36:37791663238658, 38:53860900429518, 40:43772703179205, 42:17435659092215, 44:13124365922304, 46:17037682278400, 48:3367254360064};7.569855608330948;281474976710656;0.0;1856.0;2046.0
custom;Rotated Surface;338;7;49;2.5326783657073975;19728;8.0;16100;103.16541353383458;1024;{0:1, 2:12, 4:146, 6:1438, 8:13110, 10:111468, 12:901846, 14:7084452, 16:54340601, 18:404319480, 20:2869566420, 22:18990627284, 24:114175781660, 26:592680271224, 28:2539126411884, 30:8670858392640, 32:22908295560555, 34:45433218275516, 36:65454548064506, 38:66042347051358, 40:44733453993950, 42:19315057841244, 44:4952144318046, 46:662842379852, 48:33901401963};13.97477306788934;281474976710656;0.0;1856.0;17956.0
custom;Rectangular Surface;338;7;21;0.1475164890289306;836;4.0;580;12.169811320754716;32;{0:1, 2:8, 4:68, 6:684, 8:4418, 10:22316, 12:85352, 14:231940, 16:386581, 18:274332, 20:42876};9.179909090014934;1048576;;;580.0
custom;Concatenated;339;7;49;0.2147862911224365;254;6.0;190;14.6;64;{0:1, 2:147, 4:9506, 6:355054, 8:8459409, 10:134180571, 12:1440185656, 14:10502578632, 16:52294057634, 18:181099343334, 20:451182528300, 22:901006815604, 24:1971095304906, 26:5408511578190, 28:13085977561720, 30:22133369274632, 32:25344273817149, 34:25543852159847, 36:37791663238658, 38:53860900429518, 40:43772703179205, 42:17435659092215, 44:13124365922304, 46:17037682278400, 48:3367254360064};7.569855608330948;281474976710656;0.0;1856.0;2046.0
custom;Rotated Surface;339;7;49;2.399240493774414;19696;8.0;14524;92.60902255639098;512;{0:1, 2:12, 4:146, 6:1438, 8:13110, 10:111468, 12:901846, 14:7084452, 16:54340601, 18:404319480, 20:2869566420, 22:18990627284, 24:114175781660, 26:592680271224, 28:2539126411884, 30:8670858392640, 32:22908295560555, 34:45433218275516, 36:65454548064506, 38:66042347051358, 40:44733453993950, 42:19315057841244, 44:4952144318046, 46:662842379852, 48:33901401963};13.826151214800207;281474976710656;0.0;1856.0;16380.0
custom;Rectangular Surface;339;7;21;0.1490645408630371;772;4.0;574;12.056603773584904;32;{0:1, 2:8, 4:68, 6:684, 8:4418, 10:22316, 12:85352, 14:231940, 16:386581, 18:274332, 20:42876};9.164906926675688;1048576;;;574.0
custom;Concatenated;340;7;49;0.2147290706634521;254;6.0;190;14.6;64;{0:1, 2:147, 4:9506, 6:355054, 8:8459409, 10:134180571, 12:1440185656, 14:10502578632, 16:52294057634, 18:181099343334, 20:451182528300, 22:901006815604, 24:1971095304906, 26:5408511578190, 28:13085977561720, 30:22133369274632, 32:25344273817149, 34:25543852159847, 36:37791663238658, 38:53860900429518, 40:43772703179205, 42:17435659092215, 44:13124365922304, 46:17037682278400, 48:3367254360064};7.569855608330948;281474976710656;0.0;1856.0;2046.0
custom;Rotated Surface;340;7;49;4.763743877410889;15424;8.0;34006;208.3233082706767;8192;{0:1, 2:12, 4:146, 6:1438, 8:13110, 10:111468, 12:901846, 14:7084452, 16:54340601, 18:404319480, 20:2869566420, 22:18990627284, 24:114175781660, 26:592680271224, 28:2539126411884, 30:8670858392640, 32:22908295560555, 34:45433218275516, 36:65454548064506, 38:66042347051358, 40:44733453993950, 42:19315057841244, 44:4952144318046, 46:662842379852, 48:33901401963};15.05350169669347;281474976710656;0.0;1856.0;35862.0
custom;Rectangular Surface;340;7;21;0.1421535015106201;840;4.0;518;10.924528301886792;32;{0:1, 2:8, 4:68, 6:684, 8:4418, 10:22316, 12:85352, 14:231940, 16:386581, 18:274332, 20:42876};9.016808287686557;1048576;;;518.0
custom;Concatenated;341;7;49;0.2130591869354248;254;6.0;190;14.6;64;{0:1, 2:147, 4:9506, 6:355054, 8:8459409, 10:134180571, 12:1440185656, 14:10502578632, 16:52294057634, 18:181099343334, 20:451182528300, 22:901006815604, 24:1971095304906, 26:5408511578190, 28:13085977561720, 30:22133369274632, 32:25344273817149, 34:25543852159847, 36:37791663238658, 38:53860900429518, 40:43772703179205, 42:17435659092215, 44:13124365922304, 46:17037682278400, 48:3367254360064};7.569855608330948;281474976710656;0.0;1856.0;2046.0
custom;Rotated Surface;341;7;49;2.9276392459869385;19940;8.0;17718;111.87218045112782;1024;{0:1, 2:12, 4:146, 6:1438, 8:13110, 10:111468, 12:901846, 14:7084452, 16:54340601, 18:404319480, 20:2869566420, 22:18990627284, 24:114175781660, 26:592680271224, 28:2539126411884, 30:8670858392640, 32:22908295560555, 34:45433218275516, 36:65454548064506, 38:66042347051358, 40:44733453993950, 42:19315057841244, 44:4952144318046, 46:662842379852, 48:33901401963};14.112928141855113;281474976710656;0.0;1856.0;19574.0
custom;Rectangular Surface;341;7;21;0.1631097793579101;816;4.0;690;13.867924528301886;64;{0:1, 2:8, 4:68, 6:684, 8:4418, 10:22316, 12:85352, 14:231940, 16:386581, 18:274332, 20:42876};9.430452551665532;1048576;;;690.0
custom;Concatenated;342;7;49;0.2112157344818115;254;6.0;190;14.6;64;{0:1, 2:147, 4:9506, 6:355054, 8:8459409, 10:134180571, 12:1440185656, 14:10502578632, 16:52294057634, 18:181099343334, 20:451182528300, 22:901006815604, 24:1971095304906, 26:5408511578190, 28:13085977561720, 30:22133369274632, 32:25344273817149, 34:25543852159847, 36:37791663238658, 38:53860900429518, 40:43772703179205, 42:17435659092215, 44:13124365922304, 46:17037682278400, 48:3367254360064};7.569855608330948;281474976710656;0.0;1856.0;2046.0
custom;Rotated Surface;342;7;49;2.61240553855896;17616;8.0;16820;107.13533834586468;2048;{0:1, 2:12, 4:146, 6:1438, 8:13110, 10:111468, 12:901846, 14:7084452, 16:54340601, 18:404319480, 20:2869566420, 22:18990627284, 24:114175781660, 26:592680271224, 28:2539126411884, 30:8670858392640, 32:22908295560555, 34:45433218275516, 36:65454548064506, 38:66042347051358, 40:44733453993950, 42:19315057841244, 44:4952144318046, 46:662842379852, 48:33901401963};14.037890085142507;281474976710656;0.0;1856.0;18676.0
custom;Rectangular Surface;342;7;21;0.1473715305328369;836;4.0;580;12.169811320754716;32;{0:1, 2:8, 4:68, 6:684, 8:4418, 10:22316, 12:85352, 14:231940, 16:386581, 18:274332, 20:42876};9.179909090014934;1048576;;;580.0
custom;Concatenated;343;7;49;0.2139108180999755;254;6.0;190;14.6;64;{0:1, 2:147, 4:9506, 6:355054, 8:8459409, 10:134180571, 12:1440185656, 14:10502578632, 16:52294057634, 18:181099343334, 20:451182528300, 22:901006815604, 24:1971095304906, 26:5408511578190, 28:13085977561720, 30:22133369274632, 32:25344273817149, 34:25543852159847, 36:37791663238658, 38:53860900429518, 40:43772703179205, 42:17435659092215, 44:13124365922304, 46:17037682278400, 48:3367254360064};7.569855608330948;281474976710656;0.0;1856.0;2046.0
custom;Rotated Surface;343;7;49;2.679065227508545;19888;8.0;16876;106.14285714285714;512;{0:1, 2:12, 4:146, 6:1438, 8:13110, 10:111468, 12:901846, 14:7084452, 16:54340601, 18:404319480, 20:2869566420, 22:18990627284, 24:114175781660, 26:592680271224, 28:2539126411884, 30:8670858392640, 32:22908295560555, 34:45433218275516, 36:65454548064506, 38:66042347051358, 40:44733453993950, 42:19315057841244, 44:4952144318046, 46:662842379852, 48:33901401963};14.042685372219353;281474976710656;0.0;1856.0;18732.0
custom;Rectangular Surface;343;7;21;0.1445493698120117;816;4.0;574;11.90566037735849;32;{0:1, 2:8, 4:68, 6:684, 8:4418, 10:22316, 12:85352, 14:231940, 16:386581, 18:274332, 20:42876};9.164906926675688;1048576;;;574.0
