distance;representation;num_run;upper_bound_cost
3;Measurement State Prep;0;249.02553440417637
3;Measurement State Prep;1;249.02553440417637
3;Measurement State Prep;2;249.02553440417637
3;Measurement State Prep;3;249.02553440417637
3;Measurement State Prep;4;249.02553440417637
3;Measurement State Prep;5;249.02553440417637
3;Measurement State Prep;6;249.02276341413355
3;Measurement State Prep;7;249.02553440417637
3;Measurement State Prep;8;249.02553440417637
3;Measurement State Prep;9;249.02553440417637
3;Measurement State Prep;10;249.02553440417637
3;Measurement State Prep;11;249.02553440417637
3;Measurement State Prep;12;249.02553440417637
3;Measurement State Prep;13;249.02553440417637
3;Measurement State Prep;14;249.02553440417637
3;Measurement State Prep;15;249.02553440417637
3;Measurement State Prep;16;249.02553440417637
3;Measurement State Prep;17;249.02553440417637
3;Measurement State Prep;18;249.02553440417637
3;Measurement State Prep;19;249.02553440417637
3;Measurement State Prep;20;249.02553440417637
3;Measurement State Prep;21;249.02553440417637
3;Measurement State Prep;22;249.02553440417637
3;Measurement State Prep;23;249.02553440417637
3;Measurement State Prep;24;249.02553440417637
3;Measurement State Prep;25;249.02553440417637
3;Measurement State Prep;26;249.02553440417637
3;Measurement State Prep;27;249.02553440417637
3;Measurement State Prep;28;249.02553440417637
3;Measurement State Prep;29;249.02553440417637
3;Measurement State Prep;30;249.02553440417637
3;Measurement State Prep;31;249.02553440417637
3;Measurement State Prep;32;249.02553440417637
3;Measurement State Prep;33;249.02553440417637
3;Measurement State Prep;34;249.02553440417637
3;Measurement State Prep;35;249.02553440417637
3;Measurement State Prep;36;249.02553440417637
3;Measurement State Prep;37;249.02553440417637
3;Measurement State Prep;38;249.02553440417637
3;Measurement State Prep;39;249.02553440417637
3;Measurement State Prep;40;249.02553440417637
3;Measurement State Prep;41;249.02553440417637
3;Measurement State Prep;42;249.02553440417637
3;Measurement State Prep;43;249.02553440417637
3;Measurement State Prep;44;249.02553440417637
3;Measurement State Prep;45;249.02553440417637
3;Measurement State Prep;46;249.02553440417637
3;Measurement State Prep;47;249.02553440417637
3;Measurement State Prep;48;249.02553440417637
3;Measurement State Prep;49;249.02553440417637
3;Measurement State Prep;50;249.02553440417637
3;Measurement State Prep;51;249.02553440417637
3;Measurement State Prep;52;249.02553440417637
3;Measurement State Prep;53;249.02553440417637
3;Measurement State Prep;54;249.02553440417637
3;Measurement State Prep;55;249.02553440417637
3;Measurement State Prep;56;249.02553440417637
3;Measurement State Prep;57;249.02553440417637
3;Measurement State Prep;58;249.02553440417637
3;Measurement State Prep;59;249.02553440417637
3;Measurement State Prep;60;249.02553440417637
3;Measurement State Prep;61;249.02553440417637
3;Measurement State Prep;62;249.02553440417637
3;Measurement State Prep;63;249.02553440417637
3;Measurement State Prep;64;249.02553440417637
3;Measurement State Prep;65;249.02553440417637
3;Measurement State Prep;66;249.02553440417637
3;Measurement State Prep;67;249.02553440417637
3;Measurement State Prep;68;249.02553440417637
3;Measurement State Prep;69;249.02553440417637
3;Measurement State Prep;70;249.02553440417637
3;Measurement State Prep;71;249.02553440417637
3;Measurement State Prep;72;249.02553440417637
3;Measurement State Prep;73;249.02553440417637
3;Measurement State Prep;74;249.02553440417637
3;Measurement State Prep;75;249.02553440417637
3;Measurement State Prep;76;249.02553440417637
3;Measurement State Prep;77;249.02553440417637
3;Measurement State Prep;78;249.02553440417637
3;Measurement State Prep;79;249.02553440417637
3;Measurement State Prep;80;249.02553440417637
3;Measurement State Prep;81;249.02553440417637
3;Measurement State Prep;82;249.02553440417637
3;Measurement State Prep;83;249.02553440417637
3;Measurement State Prep;84;249.02553440417637
3;Measurement State Prep;85;249.02553440417637
3;Measurement State Prep;86;249.02553440417637
3;Measurement State Prep;87;249.02553440417637
3;Measurement State Prep;88;249.02553440417637
3;Measurement State Prep;89;249.02553440417637
3;Measurement State Prep;90;249.02553440417637
3;Measurement State Prep;91;249.02553440417637
3;Measurement State Prep;92;249.02553440417637
3;Measurement State Prep;93;249.02553440417637
3;Measurement State Prep;94;249.02553440417637
3;Measurement State Prep;95;249.02553440417637
3;Measurement State Prep;96;249.02553440417637
3;Measurement State Prep;97;249.02553440417637
3;Measurement State Prep;98;249.02276341413355
3;Measurement State Prep;99;249.02553440417637
3;Tanner Network;0;69.04512580866178
3;Tanner Network;1;58.11115864312471
3;Tanner Network;2;61.1912161896035
3;Tanner Network;3;58.11115864312471
3;Tanner Network;4;58.11115864312471
3;Tanner Network;5;61.1912161896035
3;Tanner Network;6;58.11115864312471
3;Tanner Network;7;61.130751532147805
3;Tanner Network;8;61.130751532147805
3;Tanner Network;9;58.11115864312471
3;Tanner Network;10;61.130751532147805
3;Tanner Network;11;58.11115864312471
3;Tanner Network;12;61.1912161896035
3;Tanner Network;13;69.04512580866178
3;Tanner Network;14;58.11115864312471
3;Tanner Network;15;58.11115864312471
3;Tanner Network;16;61.130751532147805
3;Tanner Network;17;61.130751532147805
3;Tanner Network;18;61.1912161896035
3;Tanner Network;19;61.130751532147805
3;Tanner Network;20;69.04512580866178
3;Tanner Network;21;69.04512580866178
3;Tanner Network;22;58.11115864312471
3;Tanner Network;23;58.11115864312471
3;Tanner Network;24;58.11115864312471
3;Tanner Network;25;69.04512580866178
3;Tanner Network;26;58.121556324975614
3;Tanner Network;27;69.04512580866178
3;Tanner Network;28;69.04512580866178
3;Tanner Network;29;69.04512580866178
3;Tanner Network;30;69.04512580866178
3;Tanner Network;31;61.130751532147805
3;Tanner Network;32;58.11115864312471
3;Tanner Network;33;58.11115864312471
3;Tanner Network;34;61.1912161896035
3;Tanner Network;35;61.1912161896035
3;Tanner Network;36;58.11115864312471
3;Tanner Network;37;69.04512580866178
3;Tanner Network;38;58.11115864312471
3;Tanner Network;39;69.04512580866178
3;Tanner Network;40;61.1912161896035
3;Tanner Network;41;69.04512580866178
3;Tanner Network;42;61.130751532147805
3;Tanner Network;43;69.04512580866178
3;Tanner Network;44;58.11115864312471
3;Tanner Network;45;58.11115864312471
3;Tanner Network;46;69.04512580866178
3;Tanner Network;47;61.1912161896035
3;Tanner Network;48;58.11115864312471
3;Tanner Network;49;58.11115864312471
3;Tanner Network;50;61.1912161896035
3;Tanner Network;51;58.11115864312471
3;Tanner Network;52;61.130751532147805
3;Tanner Network;53;58.11115864312471
3;Tanner Network;54;69.04512580866178
3;Tanner Network;55;58.11115864312471
3;Tanner Network;56;61.1912161896035
3;Tanner Network;57;61.130751532147805
3;Tanner Network;58;69.04512580866178
3;Tanner Network;59;61.1912161896035
3;Tanner Network;60;58.11115864312471
3;Tanner Network;61;58.11115864312471
3;Tanner Network;62;58.11115864312471
3;Tanner Network;63;58.11115864312471
3;Tanner Network;64;69.04512580866178
3;Tanner Network;65;61.1912161896035
3;Tanner Network;66;58.11115864312471
3;Tanner Network;67;61.130751532147805
3;Tanner Network;68;69.04512580866178
3;Tanner Network;69;69.04512580866178
3;Tanner Network;70;58.11115864312471
3;Tanner Network;71;58.11115864312471
3;Tanner Network;72;58.11115864312471
3;Tanner Network;73;58.11115864312471
3;Tanner Network;74;61.130751532147805
3;Tanner Network;75;58.11115864312471
3;Tanner Network;76;58.11115864312471
3;Tanner Network;77;58.11115864312471
3;Tanner Network;78;61.1912161896035
3;Tanner Network;79;61.130751532147805
3;Tanner Network;80;61.130751532147805
3;Tanner Network;81;58.11115864312471
3;Tanner Network;82;61.1912161896035
3;Tanner Network;83;61.130751532147805
3;Tanner Network;84;58.11115864312471
